0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
26153.0,16234.0,31368.0,24410.0,23479.0,23344.0,23004.0,27218.0,28663.0,20423.0,23373.0,19556.0,31491.0,34593.0,26643.0,31458.0,33614.0,27195.0,28100.0,28463.0,28817.0,27040.0,33707.0,27207.0,29278.0,45088.0,27079.0,16033.0,29643.0,53731.0,32424.0,26293.0,57649.0,19898.0,26432.0,34830.0,29382.0,12527.0,23486.0,62518.0,30756.0,14275.0,30141.0,26455.0,29840.0,21763.0,19552.0,29314.0,62032.0,29319.0,27552.0,36637.0,59368.0,29903.0,16064.0,37217.0,34398.0,37364.0,33464.0,28473.0,27189.0,33059.0,25215.0,29821.0,18191.0,28841.0,27663.0,0.0,24501.0,29041.0,28408.0,29031.0,47845.0,37169.0,24765.0,28170.0,15407.0,24681.0,38224.0,27197.0,13250.0,30877.0,34115.0,27328.0,28656.0,36543.0,24144.0,30654.0,16764.0,26629.0,29354.0,26786.0,15370.0,33478.0,24609.0,28028.0,29239.0,17164.0,16547.0,12263.0,22314.0,30993.0,22857.0,17392.0,30141.0,36014.0,28067.0,27019.0,26581.0,35689.0,24431.0,19338.0,32044.0,40723.0,21781.0,28856.0,25562.0,16745.0,46318.0,36107.0,19382.0,33068.0,26556.0,16873.0,23022.0,37390.0,29156.0,25553.0,24781.0,26458.0,38109.0,28195.0,24479.0,24693.0,26455.0,24065.0,24617.0,20892.0,32079.0,27516.0,31158.0,29808.0,20426.0,27438.0,33227.0,22347.0,31030.0,22217.0,28428.0,38798.0,19518.0,52993.0,29032.0,19735.0,28407.0,19495.0,18704.0,40001.0,100594.0,53077.0,18837.0,26151.0,35386.0,23326.0,39870.0,28447.0,25097.0,27430.0,20513.0,34381.0,48057.0,28731.0,29336.0,33645.0,35352.0,31371.0,21343.0,16996.0,36947.0,32375.0,33163.0,27181.0,30236.0,29284.0,24463.0,27685.0,33989.0,20909.0,27368.0,29266.0,31752.0,35477.0,32426.0,16795.0,24095.0,34643.0,50153.0,33989.0,28444.0,29154.0,125356.0,126535.0,126025.0,164357.0,23784.0,77920.0,106216.0,193589.0,103491.0,182467.0,83724.0,64597.0,70149.0,119296.0,65360.0,183897.0,54503.0,23051.0,159834.0,159409.0,179535.0,228977.0,50034.0,35110.0,189747.0,73199.0,24950.0,105241.0,115684.0,47104.0,76921.0,69679.0,192167.0,208114.0,87020.0,133059.0,59061.0,36339.0,120207.0,104946.0,170433.0,255808.0,122350.0,91837.0,38904.0,43046.0,108624.0,71511.0,86596.0,33225.0
12756.0,20530.0,14173.0,14290.0,14563.0,20334.0,14826.0,13489.0,13402.0,14939.0,14391.0,14192.0,15634.0,15952.0,14082.0,13231.0,15972.0,13245.0,14997.0,14507.0,14308.0,14676.0,14365.0,13938.0,13166.0,15743.0,15470.0,17428.0,14102.0,25437.0,18270.0,15858.0,23778.0,17588.0,14197.0,16849.0,17453.0,27301.0,14672.0,21727.0,15872.0,25333.0,12898.0,13727.0,16550.0,13908.0,19357.0,13320.0,21290.0,14382.0,19161.0,21014.0,24976.0,18477.0,20322.0,26391.0,38476.0,21082.0,15036.0,13335.0,13690.0,19383.0,24328.0,20616.0,25387.0,17580.0,16545.0,24501.0,0.0,12219.0,20654.0,15476.0,29285.0,23374.0,21939.0,15206.0,29656.0,13978.0,20702.0,14581.0,24045.0,21635.0,20638.0,22199.0,14977.0,26090.0,28781.0,22783.0,25663.0,19292.0,16882.0,14798.0,28535.0,15357.0,17223.0,14461.0,14592.0,19960.0,19280.0,23423.0,15144.0,18179.0,20778.0,33059.0,22317.0,19367.0,17362.0,16633.0,25493.0,24541.0,19348.0,19572.0,16995.0,17400.0,15441.0,15687.0,15777.0,29509.0,20093.0,15615.0,25468.0,17140.0,16934.0,25645.0,17876.0,18067.0,16383.0,15668.0,15300.0,20646.0,16692.0,16763.0,18764.0,15910.0,15254.0,18386.0,15146.0,15323.0,15176.0,15039.0,19392.0,17563.0,18255.0,17264.0,22096.0,18497.0,16114.0,19308.0,20453.0,19709.0,16886.0,32337.0,18279.0,16522.0,22485.0,17094.0,17054.0,29620.0,105471.0,36513.0,16152.0,14334.0,16708.0,15360.0,14048.0,14815.0,14727.0,14226.0,16738.0,19092.0,33290.0,18971.0,13232.0,21880.0,20441.0,16337.0,16571.0,16589.0,27962.0,35161.0,22249.0,17276.0,14982.0,15729.0,13752.0,14647.0,13263.0,16753.0,16308.0,14179.0,19278.0,15541.0,17179.0,23286.0,13715.0,16200.0,23793.0,14414.0,17021.0,16946.0,131600.0,139496.0,114709.0,153532.0,23529.0,75061.0,94355.0,177132.0,102121.0,169412.0,82875.0,46112.0,61091.0,106558.0,57516.0,157943.0,32079.0,26228.0,164934.0,147880.0,171630.0,233799.0,43925.0,26388.0,178884.0,63641.0,23918.0,97463.0,109507.0,28631.0,87569.0,70073.0,185935.0,197483.0,81068.0,138350.0,38764.0,33713.0,117791.0,109135.0,154033.0,258743.0,119637.0,82947.0,30247.0,25316.0,91886.0,67988.0,78545.0,22964.0
14226.0,26657.0,16466.0,15053.0,17155.0,21762.0,18674.0,16358.0,15864.0,19331.0,15880.0,18389.0,15638.0,17010.0,15999.0,13381.0,16702.0,16017.0,16841.0,16078.0,16656.0,16092.0,15637.0,15670.0,17749.0,16270.0,16143.0,24947.0,12173.0,28232.0,15728.0,15759.0,24914.0,24188.0,18247.0,17923.0,15116.0,34398.0,15102.0,23204.0,15938.0,33522.0,13807.0,14721.0,17441.0,20743.0,24520.0,15602.0,24460.0,16170.0,20428.0,26784.0,22369.0,13817.0,21526.0,25450.0,36311.0,17911.0,16348.0,12363.0,15415.0,15657.0,22010.0,21221.0,26115.0,14645.0,19928.0,29041.0,12219.0,0.0,22185.0,16550.0,26477.0,22750.0,25123.0,17070.0,29567.0,19930.0,28306.0,12820.0,30484.0,17247.0,19821.0,24573.0,16351.0,26106.0,27212.0,14787.0,28003.0,17976.0,17118.0,14731.0,28256.0,15350.0,15675.0,12910.0,16366.0,22346.0,26340.0,29460.0,21512.0,21764.0,24544.0,37991.0,20511.0,24854.0,22978.0,19097.0,27852.0,29165.0,21343.0,24475.0,15962.0,17721.0,17220.0,14486.0,18007.0,38618.0,15973.0,18307.0,30025.0,16629.0,21575.0,27172.0,22592.0,18649.0,18227.0,18870.0,19624.0,26400.0,16427.0,16678.0,22667.0,19160.0,17966.0,17629.0,16829.0,17940.0,17303.0,16060.0,18989.0,19917.0,20844.0,19655.0,23445.0,17991.0,17992.0,23834.0,18618.0,18429.0,20522.0,30615.0,22699.0,19067.0,24613.0,22377.0,20615.0,30129.0,115512.0,36018.0,20484.0,15543.0,16027.0,16420.0,15096.0,17941.0,14747.0,14688.0,19536.0,19119.0,34110.0,20795.0,16504.0,18904.0,18577.0,18424.0,20138.0,24106.0,28149.0,46136.0,24212.0,20958.0,17446.0,16866.0,17568.0,15687.0,15452.0,22322.0,18857.0,16627.0,22183.0,15633.0,14109.0,30383.0,18364.0,19085.0,26058.0,16565.0,19286.0,17288.0,129841.0,134963.0,116045.0,152112.0,30896.0,76995.0,95334.0,166520.0,103735.0,169752.0,81058.0,45575.0,59745.0,105408.0,54941.0,160637.0,33243.0,27813.0,160868.0,145173.0,169267.0,239091.0,43888.0,29687.0,175329.0,65695.0,24071.0,96128.0,104171.0,32757.0,85889.0,66617.0,184870.0,199930.0,80876.0,141925.0,40720.0,31924.0,118300.0,111445.0,152228.0,257920.0,118018.0,80355.0,36449.0,29990.0,87744.0,69868.0,79165.0,25741.0
25479.0,24375.0,23998.0,24277.0,22518.0,26961.0,21037.0,23212.0,25916.0,23941.0,24649.0,24730.0,26691.0,28893.0,28732.0,29147.0,27619.0,26730.0,27595.0,25442.0,31804.0,26661.0,26966.0,28071.0,26381.0,27774.0,23828.0,25621.0,22828.0,32485.0,28892.0,26613.0,32224.0,21764.0,22483.0,24038.0,26995.0,31058.0,26097.0,34330.0,26774.0,33627.0,28560.0,22640.0,28032.0,23310.0,25210.0,25578.0,33279.0,23864.0,20231.0,22483.0,32806.0,28991.0,24803.0,27863.0,33101.0,33185.0,21143.0,28500.0,24537.0,27916.0,19299.0,26306.0,24220.0,27293.0,24749.0,28408.0,20654.0,22185.0,0.0,22904.0,34569.0,31177.0,24536.0,23275.0,33315.0,21845.0,24873.0,25314.0,33732.0,29914.0,23741.0,22373.0,21817.0,26759.0,21513.0,21009.0,28882.0,24713.0,20717.0,21552.0,31749.0,25938.0,19902.0,21996.0,22599.0,24229.0,24584.0,30817.0,26572.0,28927.0,24866.0,38160.0,22696.0,32215.0,27327.0,29035.0,25903.0,30601.0,29983.0,30210.0,29548.0,28089.0,24956.0,24754.0,25934.0,36460.0,30873.0,29130.0,32523.0,26056.0,28068.0,34775.0,28216.0,27644.0,29099.0,27944.0,26599.0,28743.0,27317.0,26917.0,26194.0,28640.0,27431.0,27285.0,26582.0,25040.0,28888.0,27385.0,25661.0,29132.0,26689.0,29427.0,23268.0,25573.0,26288.0,24526.0,24063.0,25783.0,27625.0,42643.0,25901.0,27046.0,27239.0,26438.0,25312.0,36045.0,98772.0,46020.0,24652.0,26366.0,28813.0,25724.0,28344.0,26527.0,25678.0,24469.0,24928.0,28186.0,31418.0,28798.0,21806.0,25003.0,30900.0,29602.0,26272.0,26252.0,33881.0,42337.0,27738.0,25468.0,24979.0,27230.0,25594.0,25020.0,23607.0,26008.0,26433.0,27319.0,29231.0,27855.0,26531.0,31398.0,25302.0,25093.0,31541.0,25673.0,27875.0,27205.0,115423.0,133002.0,104867.0,135731.0,25837.0,69638.0,82291.0,159471.0,85988.0,157428.0,70622.0,41899.0,54503.0,92144.0,53223.0,152059.0,39405.0,25886.0,148956.0,131627.0,164755.0,226287.0,39324.0,38372.0,163062.0,57414.0,28710.0,91771.0,96453.0,37376.0,71675.0,55149.0,172937.0,180025.0,69996.0,130641.0,36372.0,28581.0,109129.0,99427.0,139024.0,243650.0,106764.0,66676.0,37534.0,32388.0,88405.0,56460.0,80284.0,27256.0
14549.0,23986.0,12804.0,14025.0,17112.0,16071.0,14069.0,12458.0,12879.0,13167.0,15710.0,13841.0,12519.0,11190.0,12752.0,13658.0,13701.0,12789.0,11413.0,15436.0,15624.0,12608.0,10829.0,13563.0,12508.0,15457.0,13926.0,17773.0,14214.0,18439.0,17773.0,14565.0,16995.0,17791.0,13116.0,14161.0,13475.0,28731.0,12448.0,18314.0,12481.0,30070.0,12564.0,14375.0,14138.0,17981.0,22396.0,12184.0,16660.0,12963.0,20075.0,24569.0,19260.0,14112.0,22513.0,27180.0,42523.0,16053.0,18222.0,14199.0,14737.0,17119.0,23360.0,17647.0,26721.0,16113.0,15849.0,29031.0,15476.0,16550.0,22904.0,0.0,21648.0,20820.0,25494.0,16341.0,34670.0,16902.0,23092.0,12928.0,31216.0,15632.0,22598.0,26583.0,14707.0,24619.0,35765.0,19472.0,32034.0,16689.0,15490.0,13710.0,28263.0,15119.0,17079.0,14547.0,16192.0,21853.0,20236.0,24779.0,13404.0,16305.0,21797.0,35977.0,17936.0,19831.0,20396.0,15227.0,27973.0,22784.0,16754.0,20332.0,12785.0,13724.0,14562.0,16168.0,13461.0,39408.0,14867.0,13195.0,26274.0,19218.0,16156.0,26898.0,21206.0,12612.0,15524.0,15787.0,13013.0,18294.0,12258.0,13052.0,16543.0,13263.0,12998.0,14823.0,13981.0,13877.0,12473.0,12958.0,16671.0,15862.0,19342.0,15950.0,17949.0,16629.0,15439.0,18502.0,18001.0,16653.0,18130.0,28012.0,16679.0,17158.0,17845.0,16904.0,14263.0,24081.0,108712.0,32099.0,18451.0,13684.0,14963.0,14580.0,13060.0,13859.0,12950.0,15659.0,16042.0,14843.0,27899.0,17939.0,15104.0,19340.0,19715.0,14666.0,18719.0,20862.0,21923.0,36421.0,18489.0,14823.0,15387.0,13981.0,12580.0,12334.0,10545.0,13338.0,14079.0,12971.0,17367.0,13602.0,12954.0,25907.0,13123.0,13279.0,16131.0,13737.0,14353.0,14806.0,140547.0,141775.0,119618.0,158233.0,26239.0,76030.0,102559.0,175720.0,109410.0,177503.0,82646.0,45094.0,64574.0,110281.0,61135.0,160309.0,36664.0,30144.0,167014.0,149653.0,175780.0,246865.0,48378.0,28950.0,173089.0,76030.0,27818.0,98268.0,115712.0,29094.0,95108.0,70127.0,184630.0,207972.0,83841.0,139561.0,35394.0,41711.0,125266.0,115278.0,154706.0,262957.0,120921.0,86162.0,35525.0,29237.0,90356.0,66406.0,80572.0,24766.0
28383.0,38127.0,23512.0,27229.0,27064.0,26452.0,29605.0,26825.0,26129.0,29656.0,28733.0,31084.0,25299.0,24229.0,27491.0,24417.0,24417.0,26924.0,25418.0,25764.0,27205.0,27371.0,27420.0,24540.0,22953.0,23840.0,25965.0,34794.0,26906.0,17485.0,24484.0,27088.0,16514.0,34609.0,23655.0,24696.0,26649.0,57335.0,27767.0,17771.0,28405.0,56597.0,25068.0,26017.0,26665.0,30147.0,35479.0,25177.0,17224.0,27393.0,31452.0,31275.0,21733.0,26588.0,35745.0,37028.0,42944.0,23250.0,29004.0,28764.0,29891.0,26530.0,32188.0,25938.0,33115.0,26585.0,25026.0,47845.0,29285.0,26477.0,34569.0,21648.0,0.0,28880.0,40774.0,29165.0,52366.0,27641.0,29623.0,27918.0,47158.0,25652.0,26443.0,37866.0,27018.0,28407.0,36228.0,24159.0,43774.0,25657.0,27496.0,27281.0,47636.0,23733.0,28413.0,25573.0,31875.0,38102.0,42577.0,53680.0,26969.0,27621.0,29161.0,62115.0,32148.0,29377.0,33199.0,31841.0,33350.0,30787.0,29525.0,32619.0,25268.0,24678.0,25768.0,23816.0,26926.0,62537.0,22794.0,23411.0,46393.0,27050.0,31470.0,41638.0,31789.0,22122.0,31574.0,28603.0,28192.0,33778.0,26127.0,26944.0,35105.0,27930.0,30474.0,33333.0,28454.0,29177.0,25440.0,27244.0,29886.0,31009.0,35852.0,29959.0,31739.0,25959.0,27157.0,33301.0,29120.0,25463.0,33149.0,29427.0,31826.0,35750.0,39933.0,36963.0,34031.0,37852.0,134132.0,43104.0,36054.0,27740.0,25792.0,30080.0,22642.0,25705.0,28430.0,26925.0,35873.0,30858.0,35628.0,27249.0,26905.0,23609.0,33454.0,25443.0,32403.0,35930.0,41789.0,50680.0,32754.0,27112.0,29969.0,26766.0,30763.0,27705.0,26355.0,27824.0,28089.0,26566.0,29283.0,26463.0,24608.0,42260.0,27848.0,22634.0,20835.0,25713.0,27148.0,22646.0,145189.0,138405.0,109848.0,162932.0,44623.0,77003.0,88469.0,160538.0,100584.0,160545.0,78314.0,36983.0,62667.0,104648.0,71270.0,147991.0,35544.0,38827.0,174054.0,139059.0,164984.0,253391.0,50101.0,41540.0,168386.0,65259.0,39320.0,92953.0,129160.0,35433.0,85946.0,63445.0,172998.0,183806.0,91033.0,135085.0,34279.0,39705.0,135756.0,118221.0,149863.0,259539.0,116899.0,95375.0,50630.0,29872.0,93358.0,67603.0,84553.0,35893.0
22766.0,26959.0,19064.0,25687.0,25799.0,24624.0,23287.0,25413.0,22912.0,24773.0,24035.0,26119.0,23135.0,25102.0,23096.0,20958.0,24128.0,22205.0,24709.0,22780.0,24523.0,24393.0,23616.0,21243.0,22698.0,24641.0,19732.0,27500.0,20969.0,24759.0,23756.0,24741.0,30641.0,24962.0,21391.0,21455.0,21670.0,36346.0,22593.0,28183.0,20910.0,37639.0,23251.0,19539.0,21585.0,25756.0,25457.0,21994.0,26824.0,19566.0,29387.0,39262.0,29297.0,25251.0,31820.0,24091.0,39091.0,19912.0,26636.0,22205.0,21989.0,21343.0,28648.0,21899.0,29136.0,23443.0,19602.0,37169.0,23374.0,22750.0,31177.0,20820.0,28880.0,0.0,27640.0,26212.0,34603.0,23208.0,27143.0,23490.0,29221.0,19081.0,23076.0,35577.0,19154.0,24587.0,32422.0,19913.0,28034.0,21659.0,22582.0,22098.0,31790.0,21050.0,25794.0,23306.0,21862.0,25501.0,26717.0,32486.0,24681.0,25602.0,31966.0,42132.0,29503.0,27117.0,22919.0,27267.0,31008.0,24109.0,26623.0,28908.0,24007.0,24854.0,28253.0,23656.0,23824.0,43075.0,25694.0,24755.0,32876.0,23571.0,23832.0,31906.0,25372.0,25207.0,26731.0,23764.0,23264.0,28327.0,22950.0,22900.0,28505.0,25070.0,23958.0,25304.0,24185.0,25663.0,26083.0,25730.0,25545.0,27306.0,28077.0,26227.0,27215.0,26482.0,24848.0,26700.0,26248.0,25471.0,26349.0,35006.0,26103.0,24213.0,30285.0,27002.0,26061.0,37048.0,105784.0,37836.0,25029.0,21955.0,25222.0,24598.0,23857.0,21237.0,22082.0,21156.0,25819.0,29768.0,32749.0,25554.0,27015.0,21445.0,25579.0,25332.0,24742.0,26996.0,29948.0,37232.0,24211.0,24870.0,24072.0,24324.0,21659.0,27762.0,23769.0,24421.0,24606.0,25007.0,27697.0,25859.0,20384.0,29852.0,23943.0,19850.0,27219.0,23540.0,26568.0,23662.0,124309.0,124572.0,104494.0,139990.0,30633.0,68114.0,92880.0,157122.0,95165.0,157604.0,76383.0,48815.0,61033.0,96918.0,53405.0,152129.0,32642.0,28972.0,155600.0,135994.0,154931.0,231360.0,43091.0,32800.0,164258.0,62926.0,27086.0,83446.0,100126.0,31740.0,84219.0,63838.0,180551.0,184893.0,72544.0,130179.0,39586.0,30828.0,110502.0,105264.0,139978.0,250070.0,111654.0,78195.0,37307.0,24141.0,78733.0,59081.0,71693.0,28409.0
28372.0,20107.0,31975.0,25170.0,24806.0,26105.0,23379.0,27281.0,30941.0,22478.0,24326.0,22308.0,27369.0,26406.0,30568.0,30712.0,31170.0,27417.0,30999.0,30416.0,28377.0,30034.0,29034.0,27191.0,29345.0,35121.0,29561.0,23523.0,26819.0,43175.0,30715.0,29852.0,40556.0,23540.0,25156.0,29729.0,28373.0,24577.0,28179.0,45140.0,28257.0,25197.0,29093.0,24366.0,28874.0,25040.0,23946.0,33061.0,43247.0,32522.0,21613.0,27534.0,46299.0,30432.0,18575.0,30777.0,30708.0,34150.0,29685.0,32136.0,25020.0,28603.0,25232.0,27094.0,16372.0,26870.0,23110.0,24765.0,21939.0,25123.0,24536.0,25494.0,40774.0,27640.0,0.0,27365.0,20653.0,24030.0,34162.0,27067.0,18891.0,29469.0,32025.0,21876.0,26473.0,33160.0,21249.0,26230.0,18963.0,21704.0,26409.0,26981.0,17728.0,30475.0,24018.0,29175.0,24207.0,20798.0,20566.0,24455.0,26453.0,28547.0,23056.0,26651.0,29638.0,27921.0,25871.0,27906.0,27670.0,28520.0,25559.0,23230.0,33533.0,32974.0,24069.0,25081.0,25657.0,26261.0,35385.0,34387.0,22675.0,26299.0,31274.0,24355.0,25024.0,32737.0,31099.0,25445.0,25623.0,27185.0,33333.0,27803.0,26706.0,27946.0,24796.0,28608.0,24742.0,25344.0,30668.0,29060.0,28384.0,30208.0,25480.0,28215.0,31174.0,26572.0,30123.0,20603.0,30521.0,32953.0,24268.0,42586.0,25405.0,23264.0,25851.0,24307.0,23278.0,36490.0,84896.0,46557.0,24343.0,28065.0,34853.0,27953.0,33364.0,28642.0,26051.0,25845.0,24523.0,36796.0,42230.0,27424.0,21159.0,29217.0,28831.0,33376.0,25996.0,21711.0,33997.0,33487.0,26307.0,28423.0,23199.0,30421.0,28171.0,27943.0,28628.0,24208.0,25818.0,31247.0,28624.0,34186.0,28476.0,21381.0,24196.0,30770.0,36052.0,33397.0,30241.0,32184.0,120193.0,127578.0,114413.0,147139.0,22292.0,69595.0,88804.0,176505.0,92213.0,170359.0,78831.0,58953.0,57934.0,108069.0,58021.0,167408.0,36382.0,20747.0,146511.0,142259.0,160528.0,221079.0,37550.0,32560.0,174596.0,61445.0,23656.0,89330.0,98268.0,31420.0,67712.0,63890.0,178156.0,198117.0,75634.0,125310.0,48046.0,30068.0,110330.0,100316.0,151152.0,245869.0,106798.0,79197.0,39436.0,32703.0,93018.0,60189.0,82499.0,31956.0
15673.0,24106.0,18587.0,17806.0,17646.0,20682.0,15512.0,17394.0,15424.0,18708.0,16701.0,18596.0,15626.0,15955.0,15794.0,15551.0,18234.0,14466.0,17009.0,14823.0,17410.0,15996.0,15309.0,15234.0,20141.0,20782.0,17440.0,22979.0,14465.0,28707.0,16162.0,15922.0,25154.0,22237.0,18365.0,19606.0,17253.0,28815.0,15642.0,24003.0,16683.0,29174.0,15217.0,13886.0,14013.0,16034.0,23145.0,16796.0,24709.0,14368.0,19513.0,22866.0,27498.0,12033.0,24116.0,25544.0,35804.0,18176.0,17434.0,14644.0,16874.0,17207.0,22487.0,20233.0,27024.0,16576.0,19156.0,28170.0,15206.0,17070.0,23275.0,16341.0,29165.0,26212.0,27365.0,0.0,28960.0,15279.0,23376.0,13505.0,28488.0,17181.0,22825.0,22341.0,14878.0,22661.0,28885.0,17122.0,28473.0,17500.0,16996.0,13965.0,25991.0,16723.0,16132.0,13622.0,17093.0,21111.0,21850.0,27694.0,18202.0,19923.0,20938.0,32446.0,17779.0,26006.0,22489.0,19096.0,23303.0,26358.0,20554.0,21605.0,18985.0,19388.0,17905.0,15869.0,16865.0,34400.0,18956.0,22323.0,29113.0,21135.0,22853.0,26231.0,21030.0,19235.0,18991.0,17071.0,17868.0,26263.0,19032.0,17400.0,22080.0,18773.0,18582.0,17739.0,17914.0,17096.0,18354.0,16598.0,19246.0,20139.0,20897.0,19572.0,19195.0,16878.0,18222.0,24082.0,16799.0,19896.0,19662.0,35754.0,19907.0,19254.0,22744.0,20405.0,18221.0,31939.0,123573.0,41389.0,21584.0,16781.0,18874.0,17048.0,17787.0,17058.0,15530.0,17606.0,21255.0,19564.0,30193.0,21216.0,16711.0,20611.0,23297.0,18844.0,19945.0,21032.0,31438.0,43392.0,25680.0,20354.0,16123.0,17961.0,16432.0,15534.0,15779.0,21114.0,19041.0,18615.0,21710.0,18252.0,16195.0,29258.0,17698.0,25862.0,22685.0,15758.0,18918.0,18835.0,131650.0,136766.0,117598.0,154660.0,27066.0,72914.0,95363.0,167920.0,99771.0,172773.0,78828.0,48616.0,59420.0,107025.0,55798.0,162065.0,38811.0,29138.0,165749.0,150702.0,171551.0,245202.0,42928.0,28723.0,180799.0,63607.0,26046.0,95840.0,105464.0,28836.0,87433.0,70980.0,183915.0,202148.0,80955.0,134372.0,39464.0,35379.0,119347.0,106800.0,158261.0,260059.0,118334.0,81134.0,35028.0,25464.0,88019.0,67219.0,75135.0,25846.0
28615.0,17797.0,30288.0,28738.0,24619.0,24097.0,26544.0,27830.0,30379.0,23739.0,23220.0,20657.0,28622.0,32678.0,26496.0,31967.0,35048.0,26269.0,31031.0,27654.0,29325.0,26844.0,33263.0,26968.0,33215.0,42267.0,30511.0,19255.0,28240.0,52535.0,34111.0,27882.0,56908.0,21598.0,25335.0,29523.0,28465.0,15027.0,25122.0,60258.0,24958.0,15843.0,27706.0,26604.0,29788.0,21790.0,19453.0,27709.0,58841.0,29651.0,22647.0,32948.0,54278.0,28759.0,14907.0,36915.0,32063.0,37187.0,34155.0,29558.0,27479.0,32811.0,26576.0,32130.0,17723.0,26285.0,28614.0,15407.0,29656.0,29567.0,33315.0,34670.0,52366.0,34603.0,20653.0,28960.0,0.0,24155.0,36420.0,25408.0,14179.0,27626.0,38237.0,29218.0,26515.0,37233.0,26161.0,32576.0,14579.0,29795.0,29871.0,30283.0,15030.0,30174.0,19484.0,28782.0,30789.0,18825.0,16969.0,15054.0,24425.0,29026.0,20556.0,18710.0,26648.0,34652.0,30638.0,27521.0,25131.0,35428.0,25502.0,19125.0,34794.0,37544.0,23078.0,27121.0,23435.0,17965.0,46061.0,39061.0,18296.0,31982.0,26938.0,20495.0,22235.0,37806.0,30972.0,24027.0,27821.0,25582.0,37246.0,27892.0,22701.0,25126.0,26851.0,24788.0,24098.0,21866.0,33501.0,28246.0,29635.0,30044.0,19895.0,25540.0,31022.0,24085.0,33647.0,18844.0,32173.0,39434.0,21186.0,50977.0,26356.0,21498.0,24894.0,21539.0,22401.0,36906.0,97989.0,53771.0,20620.0,24812.0,37050.0,22839.0,35791.0,32029.0,27177.0,28385.0,19673.0,36073.0,43349.0,27557.0,25906.0,34877.0,35414.0,31598.0,22175.0,19228.0,34651.0,35651.0,28765.0,27521.0,23338.0,31033.0,24686.0,29443.0,32467.0,27189.0,23833.0,29793.0,30462.0,35618.0,34458.0,17022.0,27058.0,33678.0,47570.0,37009.0,31202.0,27996.0,123578.0,125158.0,123158.0,159254.0,22780.0,76437.0,100880.0,189473.0,97323.0,179690.0,80143.0,71237.0,67670.0,111694.0,62419.0,178977.0,47279.0,19890.0,155223.0,161491.0,176966.0,229206.0,46264.0,33862.0,193314.0,69624.0,22802.0,105298.0,108010.0,49173.0,73190.0,65980.0,193772.0,210597.0,85645.0,131147.0,58280.0,33484.0,113368.0,102393.0,174597.0,256460.0,117735.0,88724.0,38562.0,37516.0,103931.0,71394.0,88155.0,33200.0
